rxn_id,educt,rxn_scale_mol,rxn_temp_C,rxn_time_h,rxn_atm,rxn_c_moll,catalyst,catalyst_eq,ligand,ligand_eq,reagent,reagent_eq,solvent,solvent_ratio,yes_no,mono_bo,di_bo,non_bo,drug
ELN036496-143_1_1_B3,OC(C=CC1=CC=C2OCOC2=C1)C(C)(C)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,1
ELN036496-143_1_1_B2,OC(C=CC1=CC=C2OCOC2=C1)C(C)(C)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N1=CC=CC2=CC=CC(N)=C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,1
ELN036496-143_1_1_B1,OC(C=CC1=CC=C2OCOC2=C1)C(C)(C)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=CC1C=NN(CC=2C=CC=CC2)CC=3C=CC=CC3,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,1
ELN036496-143_1_1_A6,OC(C=CC1=CC=C2OCOC2=C1)C(C)(C)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,1
ELN036496-143_1_1_A5,OC(C=CC1=CC=C2OCOC2=C1)C(C)(C)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=C2C=CC=3C=CC=NC3C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,1
ELN036496-143_1_1_A4,OC(C=CC1=CC=C2OCOC2=C1)C(C)(C)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,1
ELN036496-143_1_1_A3,OC(C=CC1=CC=C2OCOC2=C1)C(C)(C)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,1
ELN036496-143_1_1_A2,OC(C=CC1=CC=C2OCOC2=C1)C(C)(C)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N1=CC=CC2=CC=CC(N)=C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,1,0.04,0,0.97,1
ELN036496-143_1_1_A1,OC(C=CC1=CC=C2OCOC2=C1)C(C)(C)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=CC1C=NN(CC=2C=CC=CC2)CC=3C=CC=CC3,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,1
ELN036496-142_1_1_D6,O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-142_1_1_D5,O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=C2C=CC=3C=CC=NC3C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-142_1_1_D4,O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-142_1_1_D3,O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-142_1_1_D2,O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N1=CC=CC2=CC=CC(N)=C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-142_1_1_D1,O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=CC1C=NN(CC=2C=CC=CC2)CC=3C=CC=CC3,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-142_1_1_C6,O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-142_1_1_C5,O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=C2C=CC=3C=CC=NC3C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-142_1_1_C4,O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-142_1_1_C3,O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-142_1_1_C2,O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N1=CC=CC2=CC=CC(N)=C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-142_1_1_C1,O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=CC1C=NN(CC=2C=CC=CC2)CC=3C=CC=CC3,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-142_1_1_B6,O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,1
ELN036496-142_1_1_B5,O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=C2C=CC=3C=CC=NC3C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,1
ELN036496-142_1_1_B4,O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,1
ELN036496-142_1_1_B3,O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,1
ELN036496-142_1_1_B2,O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N1=CC=CC2=CC=CC(N)=C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,1
ELN036496-142_1_1_B1,O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=CC1C=NN(CC=2C=CC=CC2)CC=3C=CC=CC3,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,1
ELN036496-142_1_1_A6,O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,1
ELN036496-142_1_1_A5,O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=C2C=CC=3C=CC=NC3C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,1
ELN036496-142_1_1_A4,O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,1
ELN036496-142_1_1_A3,O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,1
ELN036496-142_1_1_A2,O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N1=CC=CC2=CC=CC(N)=C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,1
ELN036496-142_1_1_A1,O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=CC1C=NN(CC=2C=CC=CC2)CC=3C=CC=CC3,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,1
ELN036496-141_1_1_D6,O=C(OCC)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-141_1_1_D5,O=C(OCC)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=C2C=CC=3C=CC=NC3C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-141_1_1_D4,O=C(OCC)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-141_1_1_D3,O=C(OCC)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-141_1_1_D2,O=C(OCC)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N1=CC=CC2=CC=CC(N)=C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-141_1_1_D1,O=C(OCC)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=CC1C=NN(CC=2C=CC=CC2)CC=3C=CC=CC3,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-141_1_1_C6,O=C(OCC)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-141_1_1_C5,O=C(OCC)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=C2C=CC=3C=CC=NC3C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-141_1_1_C4,O=C(OCC)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-141_1_1_C3,O=C(OCC)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-141_1_1_C2,O=C(OCC)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N1=CC=CC2=CC=CC(N)=C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-141_1_1_C1,O=C(OCC)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=CC1C=NN(CC=2C=CC=CC2)CC=3C=CC=CC3,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-141_1_1_B6,O=C(OCC)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,1
ELN036496-141_1_1_B5,O=C(OCC)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=C2C=CC=3C=CC=NC3C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,1
ELN036496-141_1_1_B4,O=C(OCC)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,1
ELN036496-141_1_1_B3,O=C(OCC)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,1
ELN036496-141_1_1_B2,O=C(OCC)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N1=CC=CC2=CC=CC(N)=C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,1
ELN036496-141_1_1_B1,O=C(OCC)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=CC1C=NN(CC=2C=CC=CC2)CC=3C=CC=CC3,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,1
ELN036496-141_1_1_A6,O=C(OCC)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,1
ELN036496-141_1_1_A5,O=C(OCC)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=C2C=CC=3C=CC=NC3C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,1
ELN036496-141_1_1_A4,O=C(OCC)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,1
ELN036496-141_1_1_A3,O=C(OCC)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,1
ELN036496-141_1_1_A2,O=C(OCC)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N1=CC=CC2=CC=CC(N)=C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,1
ELN036496-141_1_1_A1,O=C(OCC)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=CC1C=NN(CC=2C=CC=CC2)CC=3C=CC=CC3,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,1
